class_id,prototype_id,part_id,mean_presence,num_images,is_consistent
13,129,2,0.09016393442622951,244,True
13,129,3,0.4744186046511628,215,True
13,129,4,0.7577092511013216,227,True
13,129,5,1.0,1,True
14,130,1,0.8148936170212766,470,True
14,130,2,0.1771058315334773,463,True
14,130,3,0.8304721030042919,466,True
14,130,4,0.5159090909090909,440,True
14,130,5,0.8410041841004184,478,True
14,131,1,0.3893617021276596,470,True
14,131,2,0.8898488120950324,463,True
14,131,3,0.6888412017167382,466,True
14,131,4,0.6181818181818182,440,True
14,131,5,0.7280334728033473,478,True
14,132,1,0.9468085106382979,470,True
14,132,2,0.38876889848812096,463,True
14,132,3,0.9463519313304721,466,True
14,132,4,0.8045454545454546,440,True
14,132,5,0.8451882845188284,478,True
14,133,1,0.9553191489361702,470,True
14,133,2,0.5766738660907127,463,True
14,133,3,0.8562231759656652,466,True
14,133,4,0.7795454545454545,440,True
14,133,5,0.7154811715481172,478,True
14,134,1,0.902127659574468,470,True
14,134,2,0.13822894168466524,463,True
14,134,3,0.796137339055794,466,True
14,134,4,0.525,440,True
14,134,5,0.799163179916318,478,True
14,135,1,0.676595744680851,470,True
14,135,2,0.4060475161987041,463,True
14,135,3,0.8733905579399142,466,True
14,135,4,0.5136363636363637,440,True
14,135,5,0.8682008368200836,478,True
14,136,1,0.7106382978723405,470,True
14,136,2,0.5788336933045356,463,True
14,136,3,0.9034334763948498,466,True
14,136,4,0.5977272727272728,440,True
14,136,5,0.9079497907949791,478,True
14,137,1,0.9574468085106383,470,True
14,137,2,0.4038876889848812,463,True
14,137,3,0.9356223175965666,466,True
14,137,4,0.7886363636363637,440,True
14,137,5,0.8138075313807531,478,True
14,138,1,0.7106382978723405,470,True
14,138,2,0.8639308855291576,463,True
14,138,3,0.6523605150214592,466,True
14,138,4,0.6568181818181819,440,True
14,138,5,0.6192468619246861,478,True
14,139,1,0.4340425531914894,470,True
14,139,2,0.9308855291576674,463,True
14,139,3,0.5278969957081545,466,True
14,139,4,0.5863636363636363,440,True
14,139,5,0.6506276150627615,478,True
15,140,1,0.5,46,False
15,140,2,0.2037037037037037,54,False
15,140,3,0.4888888888888889,45,False
15,140,4,0.48484848484848486,33,False
15,140,5,0.5375,80,False
15,141,1,0.2826086956521739,46,False
15,141,2,0.48148148148148145,54,False
15,141,3,0.28888888888888886,45,False
15,141,4,0.09090909090909091,33,False
15,141,5,0.375,80,False
15,142,1,0.41304347826086957,46,False
15,142,2,0.3148148148148148,54,False
15,142,3,0.28888888888888886,45,False
15,142,4,0.12121212121212122,33,False
15,142,5,0.3875,80,False
15,143,1,0.30434782608695654,46,False
15,143,2,0.6666666666666666,54,False
15,143,3,0.4444444444444444,45,False
15,143,4,0.2727272727272727,33,False
15,143,5,0.325,80,False
15,144,1,0.4782608695652174,46,False
15,144,2,0.6481481481481481,54,False
15,144,3,0.6,45,False
15,144,4,0.5454545454545454,33,False
15,144,5,0.325,80,False
15,145,1,0.41304347826086957,46,False
15,145,2,0.7037037037037037,54,False
15,145,3,0.4888888888888889,45,False
15,145,4,0.2727272727272727,33,False
15,145,5,0.3625,80,False
15,146,1,0.32608695652173914,46,False
15,146,2,0.37037037037037035,54,False
15,146,3,0.2,45,False
15,146,4,0.06060606060606061,33,False
15,146,5,0.3125,80,False
15,147,1,0.41304347826086957,46,False
15,147,2,0.7592592592592593,54,False
15,147,3,0.6,45,False
15,147,4,0.24242424242424243,33,False
15,147,5,0.4,80,False
15,148,1,0.43478260869565216,46,False
15,148,2,0.18518518518518517,54,False
15,148,3,0.28888888888888886,45,False
15,148,4,0.15151515151515152,33,False
15,148,5,0.4625,80,False
15,149,1,0.3695652173913043,46,False
15,149,2,0.5185185185185185,54,False
15,149,3,0.4444444444444444,45,False
15,149,4,0.18181818181818182,33,False
15,149,5,0.3875,80,False
16,150,1,0.6712328767123288,73,False
16,150,2,0.3090909090909091,55,False
16,150,3,0.4074074074074074,54,False
16,150,4,0.46153846153846156,39,False
16,150,5,0.6266666666666667,75,False
16,151,1,0.6712328767123288,73,False
16,151,2,0.41818181818181815,55,False
16,151,3,0.4444444444444444,54,False
16,151,4,0.46153846153846156,39,False
16,151,5,0.48,75,False
16,152,1,0.6164383561643836,73,False
16,152,2,0.5454545454545454,55,False
16,152,3,0.4444444444444444,54,False
16,152,4,0.48717948717948717,39,False
16,152,5,0.4666666666666667,75,False
16,153,1,0.6301369863013698,73,False
16,153,2,0.5636363636363636,55,False
16,153,3,0.3333333333333333,54,False
16,153,4,0.2564102564102564,39,False
16,153,5,0.5333333333333333,75,False
16,154,1,0.5068493150684932,73,False
16,154,2,0.34545454545454546,55,False
16,154,3,0.5185185185185185,54,False
16,154,4,0.4358974358974359,39,False
16,154,5,0.49333333333333335,75,False
16,155,1,0.5342465753424658,73,False
16,155,2,0.5818181818181818,55,False
16,155,3,0.3888888888888889,54,False
16,155,4,0.20512820512820512,39,False
16,155,5,0.56,75,False
16,156,1,0.7397260273972602,73,False
16,156,2,0.2727272727272727,55,False
16,156,3,0.3888888888888889,54,False
16,156,4,0.15384615384615385,39,False
16,156,5,0.4533333333333333,75,False
16,157,1,0.6027397260273972,73,False
16,157,2,0.2727272727272727,55,False
16,157,3,0.5555555555555556,54,False
16,157,4,0.3076923076923077,39,False
16,157,5,0.49333333333333335,75,False
16,158,1,0.5753424657534246,73,False
16,158,2,0.6363636363636364,55,False
16,158,3,0.4074074074074074,54,False
16,158,4,0.46153846153846156,39,False
16,158,5,0.52,75,False
16,159,1,0.6164383561643836,73,False
16,159,2,0.23636363636363636,55,False
16,159,3,0.5555555555555556,54,False
16,159,4,0.38461538461538464,39,False
16,159,5,0.5066666666666667,75,False
